
 Document Pair(0,0) 	 Similarity Score: 104.16570536933631
 Document Pair(78,22) 	 Similarity Score: 23.355908274126

 Document Pair(78,23) 	 Similarity Score: 101.4954083584571

 Document Pair(78,24) 	 Similarity Score: 25.26029653504816

 Document Pair(78,25) 	 Similarity Score: 35.843597775620864

 Document Pair(78,26) 	 Similarity Score: 35.843597775620864

 Document Pair(78,27) 	 Similarity Score: 35.843597775620864

 Document Pair(78,28) 	 Similarity Score: 35.843597775620864

 Document Pair(78,29) 	 Similarity Score: 35.843597775620864

 Document Pair(78,30) 	 Similarity Score: 27.47322683982437

 Document Pair(78,31) 	 Similarity Score: 27.47322683982437

 Document Pair(78,32) 	 Similarity Score: 27.47322683982437

 Document Pair(78,33) 	 Similarity Score: 35.843597775620864

 Document Pair(78,34) 	 Similarity Score: 18.79645164045565

 Document Pair(78,35) 	 Similarity Score: 33.44582589345013

 Document Pair(78,36) 	 Similarity Score: 27.47322683982437

 Document Pair(78,37) 	 Similarity Score: 16.70988925928038

 Document Pair(78,38) 	 Similarity Score: 25.210560975474532

 Document Pair(78,39) 	 Similarity Score: 28.181294906999714

 Document Pair(78,40) 	 Similarity Score: 24.353799753559453

 Document Pair(78,41) 	 Similarity Score: 23.355908274126

 Document Pair(78,42) 	 Similarity Score: 18.03137429977619

 Document Pair(78,43) 	 Similarity Score: 17.946040427110756

 Document Pair(78,44) 	 Similarity Score: 19.814370489669233

 Document Pair(78,45) 	 Similarity Score: 27.47322683982437

 Document Pair(78,46) 	 Similarity Score: 25.904411708426895

 Document Pair(78,47) 	 Similarity Score: 35.843597775620864

 Document Pair(78,48) 	 Similarity Score: 35.843597775620864

 Document Pair(78,49) 	 Similarity Score: 27.47322683982437

 Document Pair(78,50) 	 Similarity Score: 35.843597775620864

 Document Pair(78,51) 	 Similarity Score: 35.843597775620864

 Document Pair(78,52) 	 Similarity Score: 27.47322683982437

 Document Pair(78,53) 	 Similarity Score: 20.346325778322903

 Document Pair(78,54) 	 Similarity Score: 101.81980515339464

 Document Pair(78,55) 	 Similarity Score: 23.85038626046942

 Document Pair(78,56) 	 Similarity Score: 20.389412884940516

 Document Pair(78,57) 	 Similarity Score: 35.843597775620864

 Document Pair(78,58) 	 Similarity Score: 35.843597775620864

 Document Pair(78,59) 	 Similarity Score: 35.843597775620864

 Document Pair(78,60) 	 Similarity Score: 19.036015259760127

 Document Pair(78,61) 	 Similarity Score: 27.47322683982437

 Document Pair(78,62) 	 Similarity Score: 27.47322683982437

 Document Pair(78,63) 	 Similarity Score: 27.47322683982437

 Document Pair(78,64) 	 Similarity Score: 35.843597775620864

 Document Pair(78,65) 	 Similarity Score: 24.353799753559453

 Document Pair(78,66) 	 Similarity Score: 32.838077796368026

 Document Pair(78,67) 	 Similarity Score: 35.843597775620864

 Document Pair(78,68) 	 Similarity Score: 35.843597775620864

 Document Pair(78,69) 	 Similarity Score: 27.47322683982437

 Document Pair(78,70) 	 Similarity Score: 35.843597775620864

 Document Pair(78,71) 	 Similarity Score: 35.843597775620864

 Document Pair(78,72) 	 Similarity Score: 27.47322683982437

 Document Pair(78,73) 	 Similarity Score: 16.70988925928038

 Document Pair(78,74) 	 Similarity Score: 101.81980515339464

 Document Pair(78,75) 	 Similarity Score: 101.81980515339464

 Document Pair(78,76) 	 Similarity Score: 101.81980515339464

 Document Pair(78,77) 	 Similarity Score: 19.036015259760127

 Document Pair(78,78) 	 Similarity Score: 101.81980515339464

 Document Pair(78,79) 	 Similarity Score: 27.47322683982437

 Document Pair(78,80) 	 Similarity Score: 101.81980515339464

 Document Pair(78,81) 	 Similarity Score: 20.088526866669753

 Document Pair(78,82) 	 Similarity Score: 27.47322683982437

 Document Pair(78,83) 	 Similarity Score: 35.843597775620864

 Document Pair(78,84) 	 Similarity Score: 27.47322683982437

 Document Pair(78,85) 	 Similarity Score: 27.47322683982437

 Document Pair(78,86) 	 Similarity Score: 27.47322683982437

 Document Pair(78,87) 	 Similarity Score: 35.843597775620864

 Document Pair(78,88) 	 Similarity Score: 27.47322683982437

 Document Pair(78,89) 	 Similarity Score: 35.843597775620864

 Document Pair(78,90) 	 Similarity Score: 24.353799753559453

 Document Pair(78,91) 	 Similarity Score: 35.843597775620864

 Document Pair(78,92) 	 Similarity Score: 101.81980515339464

 Document Pair(78,93) 	 Similarity Score: 18.79645164045565

 Document Pair(78,94) 	 Similarity Score: 101.81980515339464

 Document Pair(78,95) 	 Similarity Score: 101.81980515339464

 Document Pair(78,96) 	 Similarity Score: 24.353799753559453

 Document Pair(78,97) 	 Similarity Score: 34.16545259766309

 Document Pair(78,98) 	 Similarity Score: 27.47322683982437

 Document Pair(78,99) 	 Similarity Score: 101.81980515339464

 Document Pair(78,100) 	 Similarity Score: 54.73491629237772

 Document Pair(79,0) 	 Similarity Score: 22.355820159174137

 Document Pair(79,1) 	 Similarity Score: 38.43867371367621

 Document Pair(79,2) 	 Similarity Score: 101.81980515339464

 Document Pair(79,3) 	 Similarity Score: 27.47322683982437

 Document Pair(79,4) 	 Similarity Score: 52.58682808634872

 Document Pair(79,5) 	 Similarity Score: 101.81980515339464

 Document Pair(79,6) 	 Similarity Score: 101.81980515339464

 Document Pair(79,7) 	 Similarity Score: 38.43867371367621

 Document Pair(79,8) 	 Similarity Score: 25.362189970405947

 Document Pair(79,9) 	 Similarity Score: 38.43867371367621

 Document Pair(79,10) 	 Similarity Score: 101.81980515339464

 Document Pair(79,11) 	 Similarity Score: 21.062806229708535

 Document Pair(79,12) 	 Similarity Score: 38.43867371367621

 Document Pair(79,13) 	 Similarity Score: 38.43867371367621

 Document Pair(79,14) 	 Similarity Score: 38.43867371367621

 Document Pair(79,15) 	 Similarity Score: 24.3445730664498

 Document Pair(79,16) 	 Similarity Score: 101.81980515339464

 Document Pair(79,17) 	 Similarity Score: 101.81980515339464

 Document Pair(79,18) 	 Similarity Score: 38.43867371367621

 Document Pair(79,19) 	 Similarity Score: 28.44833339094316

 Document Pair(79,20) 	 Similarity Score: 101.81980515339464

 Document Pair(79,21) 	 Similarity Score: 25.08431148112346

 Document Pair(79,22) 	 Similarity Score: 24.3445730664498

 Document Pair(79,23) 	 Similarity Score: 25.712634493471437

 Document Pair(79,24) 	 Similarity Score: 25.362189970405947

 Document Pair(79,25) 	 Similarity Score: 38.43867371367621

 Document Pair(79,26) 	 Similarity Score: 38.43867371367621

 Document Pair(79,27) 	 Similarity Score: 38.43867371367621

 Document Pair(79,28) 	 Similarity Score: 38.43867371367621

 Document Pair(79,29) 	 Similarity Score: 38.43867371367621

 Document Pair(79,30) 	 Similarity Score: 101.81980515339464

 Document Pair(79,31) 	 Similarity Score: 101.81980515339464

 Document Pair(79,32) 	 Similarity Score: 101.81980515339464

 Document Pair(79,33) 	 Similarity Score: 38.43867371367621

 Document Pair(79,34) 	 Similarity Score: 47.714514714288526

 Document Pair(79,35) 	 Similarity Score: 33.96136821185459

 Document Pair(79,36) 	 Similarity Score: 101.81980515339464

 Document Pair(79,37) 	 Similarity Score: 17.252007767816334

 Document Pair(79,38) 	 Similarity Score: 25.281875632770785

 Document Pair(79,39) 	 Similarity Score: 29.192826735494954

 Document Pair(79,40) 	 Similarity Score: 25.955995434862533

 Document Pair(79,41) 	 Similarity Score: 24.3445730664498

 Document Pair(79,42) 	 Similarity Score: 18.785152151309344

 Document Pair(79,43) 	 Similarity Score: 18.64735268710865

 Document Pair(79,44) 	 Similarity Score: 20.602276375729144

 Document Pair(79,45) 	 Similarity Score: 101.81980515339464

 Document Pair(79,46) 	 Similarity Score: 26.202310021177432

 Document Pair(79,47) 	 Similarity Score: 38.43867371367621

 Document Pair(79,48) 	 Similarity Score: 38.43867371367621

 Document Pair(79,49) 	 Similarity Score: 101.81980515339464

 Document Pair(79,50) 	 Similarity Score: 38.43867371367621

 Document Pair(79,51) 	 Similarity Score: 38.43867371367621

 Document Pair(79,52) 	 Similarity Score: 101.81980515339464

 Document Pair(79,53) 	 Similarity Score: 21.062806229708535

 Document Pair(79,54) 	 Similarity Score: 27.47322683982437

 Document Pair(79,55) 	 Similarity Score: 25.143069600696045

 Document Pair(79,56) 	 Similarity Score: 20.38992923383837

 Document Pair(79,57) 	 Similarity Score: 38.43867371367621

 Document Pair(79,58) 	 Similarity Score: 38.43867371367621

 Document Pair(79,59) 	 Similarity Score: 38.43867371367621

 Document Pair(79,60) 	 Similarity Score: 19.03632024327058

 Document Pair(79,61) 	 Similarity Score: 101.81980515339464

 Document Pair(79,62) 	 Similarity Score: 101.81980515339464

 Document Pair(79,63) 	 Similarity Score: 101.81980515339464

 Document Pair(79,64) 	 Similarity Score: 38.43867371367621

 Document Pair(79,65) 	 Similarity Score: 25.955995434862533

 Document Pair(79,66) 	 Similarity Score: 33.341733376077684

 Document Pair(79,67) 	 Similarity Score: 38.43867371367621

 Document Pair(79,68) 	 Similarity Score: 38.43867371367621

 Document Pair(79,69) 	 Similarity Score: 101.81980515339464

 Document Pair(79,70) 	 Similarity Score: 38.43867371367621

 Document Pair(79,71) 	 Similarity Score: 38.43867371367621

 Document Pair(79,72) 	 Similarity Score: 101.81980515339464

 Document Pair(79,73) 	 Similarity Score: 17.252007767816334

 Document Pair(79,74) 	 Similarity Score: 27.47322683982437

 Document Pair(79,75) 	 Similarity Score: 27.47322683982437

 Document Pair(79,76) 	 Similarity Score: 27.47322683982437

 Document Pair(79,77) 	 Similarity Score: 19.03632024327058

 Document Pair(79,78) 	 Similarity Score: 27.47322683982437

 Document Pair(79,79) 	 Similarity Score: 101.81980515339464

 Document Pair(79,80) 	 Similarity Score: 27.47322683982437

 Document Pair(79,81) 	 Similarity Score: 42.27410313103454

 Document Pair(79,82) 	 Similarity Score: 101.81980515339464

 Document Pair(79,83) 	 Similarity Score: 38.43867371367621

 Document Pair(79,84) 	 Similarity Score: 101.81980515339464

 Document Pair(79,85) 	 Similarity Score: 101.81980515339464

 Document Pair(79,86) 	 Similarity Score: 101.81980515339464

 Document Pair(79,87) 	 Similarity Score: 38.43867371367621

 Document Pair(79,88) 	 Similarity Score: 101.81980515339464

 Document Pair(79,89) 	 Similarity Score: 38.43867371367621

 Document Pair(79,90) 	 Similarity Score: 25.955995434862533

 Document Pair(79,91) 	 Similarity Score: 38.43867371367621

 Document Pair(79,92) 	 Similarity Score: 27.47322683982437

 Document Pair(79,93) 	 Similarity Score: 47.714514714288526

 Document Pair(79,94) 	 Similarity Score: 27.47322683982437

 Document Pair(79,95) 	 Similarity Score: 27.47322683982437

 Document Pair(79,96) 	 Similarity Score: 25.955995434862533

 Document Pair(79,97) 	 Similarity Score: 34.615464804752975

 Document Pair(79,98) 	 Similarity Score: 101.81980515339464

 Document Pair(79,99) 	 Similarity Score: 27.47322683982437

 Document Pair(79,100) 	 Similarity Score: 19.32001679137972

 Document Pair(80,0) 	 Similarity Score: 21.783021518253758

 Document Pair(80,1) 	 Similarity Score: 35.843597775620864

 Document Pair(80,2) 	 Similarity Score: 27.47322683982437

 Document Pair(80,3) 	 Similarity Score: 101.81980515339464

 Document Pair(80,4) 	 Similarity Score: 28.935215619688382

 Document Pair(80,5) 	 Similarity Score: 27.47322683982437

 Document Pair(80,6) 	 Similarity Score: 27.47322683982437

 Document Pair(80,7) 	 Similarity Score: 35.843597775620864

 Document Pair(80,8) 	 Similarity Score: 25.26029653504816

 Document Pair(80,9) 	 Similarity Score: 35.843597775620864

 Document Pair(80,10) 	 Similarity Score: 27.47322683982437

 Document Pair(80,11) 	 Similarity Score: 20.346325778322903

 Document Pair(80,12) 	 Similarity Score: 35.843597775620864

 Document Pair(80,13) 	 Similarity Score: 35.843597775620864

 Document Pair(80,14) 	 Similarity Score: 35.843597775620864

 Document Pair(80,15) 	 Similarity Score: 23.355908274126

 Document Pair(80,16) 	 Similarity Score: 27.47322683982437

 Document Pair(80,17) 	 Similarity Score: 27.47322683982437

 Document Pair(80,18) 	 Similarity Score: 35.843597775620864

 Document Pair(80,19) 	 Similarity Score: 28.38989243877122

 Document Pair(80,20) 	 Similarity Score: 27.47322683982437

 Document Pair(80,21) 	 Similarity Score: 25.027579010065566

 Document Pair(80,22) 	 Similarity Score: 23.355908274126

 Document Pair(80,23) 	 Similarity Score: 101.4954083584571

 Document Pair(80,24) 	 Similarity Score: 25.26029653504816

 Document Pair(80,25) 	 Similarity Score: 35.843597775620864

 Document Pair(80,26) 	 Similarity Score: 35.843597775620864

 Document Pair(80,27) 	 Similarity Score: 35.843597775620864

 Document Pair(80,28) 	 Similarity Score: 35.843597775620864

 Document Pair(80,29) 	 Similarity Score: 35.843597775620864

 Document Pair(80,30) 	 Similarity Score: 27.47322683982437

 Document Pair(80,31) 	 Similarity Score: 27.47322683982437

 Document Pair(80,32) 	 Similarity Score: 27.47322683982437

 Document Pair(80,33) 	 Similarity Score: 35.843597775620864

 Document Pair(80,34) 	 Similarity Score: 18.79645164045565

 Document Pair(80,35) 	 Similarity Score: 33.44582589345013

 Document Pair(80,36) 	 Similarity Score: 27.47322683982437

 Document Pair(80,37) 	 Similarity Score: 16.70988925928038

 Document Pair(80,38) 	 Similarity Score: 25.210560975474532

 Document Pair(80,39) 	 Similarity Score: 28.181294906999714

 Document Pair(80,40) 	 Similarity Score: 24.353799753559453

 Document Pair(80,41) 	 Similarity Score: 23.355908274126

 Document Pair(80,42) 	 Similarity Score: 18.03137429977619

 Document Pair(80,43) 	 Similarity Score: 17.946040427110756

 Document Pair(80,44) 	 Similarity Score: 19.814370489669233

 Document Pair(80,45) 	 Similarity Score: 27.47322683982437

 Document Pair(80,46) 	 Similarity Score: 25.904411708426895

 Document Pair(80,47) 	 Similarity Score: 35.843597775620864

 Document Pair(80,48) 	 Similarity Score: 35.843597775620864

 Document Pair(80,49) 	 Similarity Score: 27.47322683982437

 Document Pair(80,50) 	 Similarity Score: 35.843597775620864

 Document Pair(80,51) 	 Similarity Score: 35.843597775620864

 Document Pair(80,52) 	 Similarity Score: 27.47322683982437

 Document Pair(80,53) 	 Similarity Score: 20.346325778322903

 Document Pair(80,54) 	 Similarity Score: 101.81980515339464

 Document Pair(80,55) 	 Similarity Score: 23.85038626046942

 Document Pair(80,56) 	 Similarity Score: 20.389412884940516

 Document Pair(80,57) 	 Similarity Score: 35.843597775620864

 Document Pair(80,58) 	 Similarity Score: 35.843597775620864

 Document Pair(80,59) 	 Similarity Score: 35.843597775620864

 Document Pair(80,60) 	 Similarity Score: 19.036015259760127

 Document Pair(80,61) 	 Similarity Score: 27.47322683982437

 Document Pair(80,62) 	 Similarity Score: 27.47322683982437

 Document Pair(80,63) 	 Similarity Score: 27.47322683982437

 Document Pair(80,64) 	 Similarity Score: 35.843597775620864

 Document Pair(80,65) 	 Similarity Score: 24.353799753559453

 Document Pair(80,66) 	 Similarity Score: 32.838077796368026

 Document Pair(80,67) 	 Similarity Score: 35.843597775620864

 Document Pair(80,68) 	 Similarity Score: 35.843597775620864

 Document Pair(80,69) 	 Similarity Score: 27.47322683982437

 Document Pair(80,70) 	 Similarity Score: 35.843597775620864

 Document Pair(80,71) 	 Similarity Score: 35.843597775620864

 Document Pair(80,72) 	 Similarity Score: 27.47322683982437

 Document Pair(80,73) 	 Similarity Score: 16.70988925928038

 Document Pair(80,74) 	 Similarity Score: 101.81980515339464

 Document Pair(80,75) 	 Similarity Score: 101.81980515339464

 Document Pair(80,76) 	 Similarity Score: 101.81980515339464

 Document Pair(80,77) 	 Similarity Score: 19.036015259760127

 Document Pair(80,78) 	 Similarity Score: 101.81980515339464

 Document Pair(80,79) 	 Similarity Score: 27.47322683982437

 Document Pair(80,80) 	 Similarity Score: 101.81980515339464

 Document Pair(80,81) 	 Similarity Score: 20.088526866669753

 Document Pair(80,82) 	 Similarity Score: 27.47322683982437

 Document Pair(80,83) 	 Similarity Score: 35.843597775620864

 Document Pair(80,84) 	 Similarity Score: 27.47322683982437

 Document Pair(80,85) 	 Similarity Score: 27.47322683982437

 Document Pair(80,86) 	 Similarity Score: 27.47322683982437

 Document Pair(80,87) 	 Similarity Score: 35.843597775620864

 Document Pair(80,88) 	 Similarity Score: 27.47322683982437

 Document Pair(80,89) 	 Similarity Score: 35.843597775620864

 Document Pair(80,90) 	 Similarity Score: 24.353799753559453

 Document Pair(80,91) 	 Similarity Score: 35.843597775620864

 Document Pair(80,92) 	 Similarity Score: 101.81980515339464

 Document Pair(80,93) 	 Similarity Score: 18.79645164045565

 Document Pair(80,94) 	 Similarity Score: 101.81980515339464

 Document Pair(80,95) 	 Similarity Score: 101.81980515339464

 Document Pair(80,96) 	 Similarity Score: 24.353799753559453

 Document Pair(80,97) 	 Similarity Score: 34.16545259766309

 Document Pair(80,98) 	 Similarity Score: 27.47322683982437

 Document Pair(80,99) 	 Similarity Score: 101.81980515339464

 Document Pair(80,100) 	 Similarity Score: 54.73491629237772

 Document Pair(81,0) 	 Similarity Score: 19.178222078132983

 Document Pair(81,1) 	 Similarity Score: 18.99650097713575
